Date,Open,High,Low,Close,Volume
2015-06-01,9688.69,9703.34,9620.81,9693.58,180748461
2015-06-02,9693.58,9727.48,9676.18,9716.71,163005912
2015-06-03,9716.71,9724.92,9666.35,9678.75,167751114
2015-06-04,9678.75,9684.44,9629.15,9668.1,159612351
2015-06-07,9668.1,9671.08,9568.16,9588.01,155152202
2015-06-08,9588.01,9588.55,9530.25,9532.48,132965801
2015-06-09,9532.48,9532.48,9425.94,9490.88,169790272
2015-06-10,9490.88,9563.43,9490.88,9541.58,143649727
2015-06-11,9541.58,9562.09,9500.62,9518.38,141623595
2015-06-14,9518.38,9647.49,9518.38,9644.57,162444869
2015-06-15,9644.57,9693.07,9558,9561.7,205423638
2015-06-16,9561.7,9570.97,9522,9544.51,156325203
2015-06-17,9544.51,9559.64,9487.96,9543.25,161357567
2015-06-18,9543.25,9562.69,9496.28,9505.74,123400103
2015-06-21,9505.74,9506.48,9326.69,9344.11,159761648
2015-06-22,9344.11,9367.91,9228.04,9275.27,172805045
2015-06-23,9275.27,9346.68,9228.41,9279.74,161427184
2015-06-24,9279.74,9318.33,9244.84,9313.05,139860122
2015-06-25,9313.05,9371.75,9295.47,9367.29,158350143
2015-06-28,9367.29,9368.66,9163.88,9208.7,203042077
2015-06-29,9208.7,9208.7,9006.16,9059.94,196564295
2015-06-30,9059.94,9090.08,8928.27,9086.89,215028886
2015-07-01,9086.89,9138.71,9011.69,9104.27,229261682
2015-07-02,9104.27,9174.86,9087.44,9136.34,167606814
2015-07-05,9136.34,9173.02,9077.2,9160.7,137125053
2015-07-06,9160.7,9167.97,9086.46,9131.36,138917817
2015-07-07,9131.36,9138.53,9039.08,9081.73,111767653
2015-07-08,9081.73,9081.73,9013.74,9057.89,115233987
2015-07-09,9057.89,9314.44,9047.21,9281.76,233932201
2015-07-12,9281.76,9353.67,9241.63,9253.41,184867213
2015-07-13,9253.41,9292.91,9251.23,9269.78,109064852
2015-07-14,9269.78,9281.82,9222.18,9275.2,123375659
2015-07-15,9275.2,9345.21,9268.31,9337.86,163232904
2015-07-22,9337.86,9397.5,9337.16,9381.01,120086516
2015-07-23,9381.01,9385.11,9354.46,9372.74,148992980
2015-07-26,9372.74,9411.93,9276.77,9301.66,143680058
2015-07-27,9301.66,9301.66,9079.28,9080.02,161808626
2015-07-28,9080.02,9106.97,9056.99,9090.84,117749111
2015-07-29,9090.84,9141.89,9090.84,9107.39,123147899
2015-07-30,9107.39,9133.6,9081.65,9098.27,147870584
2015-08-02,9098.27,9101.08,8768.35,8807.24,188893096
2015-08-03,8807.24,8820.65,8744.22,8820.65,190250135
2015-08-04,8820.65,8820.65,8701.57,8769.47,153917259
2015-08-05,8769.47,8824.95,8769.47,8790.77,108198297
2015-08-06,8790.77,8790.77,8617.45,8654.64,142411043
2015-08-09,8654.64,8707.77,8561.46,8699.17,114925397
2015-08-10,8699.17,8839.21,8699.17,8834.82,151268017
2015-08-11,8834.82,8865.6,8749.25,8758.07,135914793
2015-08-12,8758.07,8758.07,8606.6,8708.31,129754533
2015-08-13,8708.31,8757.31,8678.16,8683.74,105507412
2015-08-16,8683.74,8712.74,8418.91,8464.06,171571971
2015-08-17,8464.06,8496.89,8380.57,8437.26,176089120
2015-08-18,8437.26,8443.73,8046.37,8197.02,224649047
2015-08-19,8197.02,8258.49,7975.94,7991.28,232845285
2015-08-20,7991.28,8015.22,7712.63,8012.83,313986074
2015-08-23,8012.83,8012.83,7439.52,7463.32,312318933
2015-08-24,7463.32,7476.74,6920.96,7024.6,408901281
2015-08-25,7024.6,7562.81,7014.08,7543.05,612067915
2015-08-26,7543.05,7573.95,7361.45,7384.46,386393709
2015-08-27,7384.46,7762.96,7384.46,7604.32,379575491
2015-08-30,7604.32,7953.43,7604.32,7690.4,297947928
2015-08-31,7690.4,7690.4,7492.66,7522.47,207594015
2015-09-01,7522.47,7601.84,7435.31,7438.43,247936572
2015-09-02,7438.43,7438.43,7227.83,7367.55,238336251
2015-09-03,7367.55,7459.52,7367.55,7383.86,194126801
2015-09-06,7383.86,7455.94,7330.35,7428.78,158312343
2015-09-07,7428.78,7556.36,7428.78,7483.5,235996102
2015-09-08,7483.5,7581.67,7452.49,7578.37,266577194
2015-09-09,7578.37,7759.3,7578.37,7748.92,350976237
2015-09-10,7748.92,7748.92,7635.96,7718.4,295831939
2015-09-13,7718.4,7812.16,7667.29,7668.22,231979848
2015-09-14,7668.22,7669.11,7545.24,7549.86,193761761
2015-09-15,7549.86,7569.32,7457.99,7547.78,226796842
2015-09-16,7547.78,7629.17,7518.88,7525.32,225068771
2015-09-17,7525.32,7558.7,7459.49,7470.19,249505586
2015-09-20,7469.46,7469.46,7343.35,7365.98,195457267
2015-09-21,7368.4,7443.79,7368.4,7442.71,179794626
2015-09-29,7442.71,7442.71,7282.31,7337.21,117798681
2015-09-30,7337.21,7414.55,7337.21,7404.14,112033697
2015-10-01,7404.14,7444.42,7335.24,7341.94,130642409
2015-10-04,7341.94,7382.34,7333.27,7370.67,108789067
2015-10-05,7370.67,7465.25,7370.67,7461.52,158697696
2015-10-06,7461.52,7498.37,7447.69,7462.49,170140721
2015-10-07,7462.49,7623.05,7462.49,7602.68,268048986
2015-10-08,7602.68,7687.43,7587.66,7685.27,215303480
2015-10-11,7685.27,7853.19,7685.27,7827.08,312462857
2015-10-12,7827.08,7866.89,7807.7,7816.71,280503608
2015-10-13,7816.71,7816.71,7744.22,7776.74,232401731
2015-10-14,7776.74,7786.79,7723.58,7784.5,218489876
2015-10-15,7784.5,7784.5,7698.17,7698.73,243069082
2015-10-18,7699.53,7800.1,7699.53,7792.62,248920703
2015-10-19,7792.62,7793.61,7750.49,7765.22,234486310
2015-10-20,7765.22,7769.84,7678.39,7689.76,250729122
2015-10-21,7689.76,7690.57,7471.36,7479.01,257573101
2015-10-22,7479.01,7481.08,7312.51,7382.59,256276736
2015-10-25,7382.59,7433.71,7273.69,7276.26,190944628
2015-10-26,7276.26,7320.23,7192.05,7319.15,226938439
2015-10-27,7319.15,7319.15,7033.29,7097.59,297073683
2015-10-28,7097.59,7122.68,6990.88,7118.42,285563822
2015-10-29,7118.42,7220.06,7109.31,7124.8,206400560
2015-11-01,7124.8,7124.8,7000.64,7045.77,240057849
2015-11-02,7045.77,7118.2,7035.48,7066.24,246377630
2015-11-03,7066.24,7091.35,6940.89,6955.11,273168018
2015-11-04,6955.11,7035.82,6889.89,7035.46,247089689
2015-11-05,7035.46,7037.07,6956.75,6961.23,231152418
2015-11-08,6961.23,6961.23,6827.79,6922.96,211804436
2015-11-09,6922.96,7017.69,6913.46,7015.29,278789236
2015-11-10,7015.29,7029.93,6960.03,6986.89,261242049
2015-11-11,6986.89,7153.86,6986.88,7128.28,307214330
2015-11-12,7128.28,7161.45,7081.74,7083.43,261545972
2015-11-15,7082.62,7082.62,6860.59,6881.42,272017616
2015-11-16,6881.42,6970.4,6877.81,6960.09,240913599
2015-11-17,6960.09,6996.33,6916.73,6916.77,258953102
2015-11-18,6916.77,6954.79,6906.53,6953.47,213720186
2015-11-19,6954.27,7051.98,6954.27,7034.08,239181743
2015-11-22,7034.88,7196.04,7034.88,7179.17,276983897
2015-11-23,7179.17,7185.03,7128.28,7149.61,291929720
2015-11-24,7149.61,7241.64,7149.61,7202.1,260538750
2015-11-25,7202.1,7229.18,7188.31,7208.36,207027764
2015-11-26,7208.36,7255.89,7203.81,7238.56,217528643
2015-11-29,7238.56,7277.49,7234.09,7251.64,234479810
2015-11-30,7251.64,7257.35,7215.97,7239.93,253258157
2015-12-01,7239.93,7300.43,7239.93,7293.79,263676998
2015-12-02,7293.79,7349.01,7274.28,7347.43,279484768
2015-12-03,7346.63,7346.63,7260.93,7268.02,294226066
2015-12-06,7268.02,7286.02,7236.33,7261.4,204915300
2015-12-07,7261.4,7266.87,7163.2,7166.73,236047045
2015-12-08,7165.12,7165.12,6959.33,6991.44,268208113
2015-12-09,6991.44,7040.56,6979.24,7000.72,267745267
2015-12-10,7000.72,7017.88,6941.65,6949,275006549
2015-12-13,6947.4,6947.4,6703.09,6764.6,293075567
2015-12-14,6764.6,6838.07,6672.38,6686.27,282701036
2015-12-15,6686.27,6807.7,6685.97,6771.53,271957191
2015-12-16,6771.53,6879.78,6771.53,6866.8,293624540
2015-12-17,6870.82,7064.24,6870.82,7045.68,434175856
2015-12-20,7043.26,7043.26,6898.71,6931.08,259586039
2015-12-21,6931.08,6962.31,6904.56,6930.12,248703959
2015-12-22,6930.12,7053.46,6930.12,7046.97,265225100
2015-12-23,7046.97,7088.97,6932,6934.06,273257904
2015-12-24,6935.67,6999.25,6935.67,6941.75,206712842
2015-12-27,6941.75,6962.68,6874.26,6946,192309628
2015-12-28,6946,7013.04,6935.1,6992.19,266868853
2015-12-29,6989.78,6989.78,6755.87,6930.6,337882831
2015-12-30,6930.6,6962.43,6890.37,6906.58,285008226
2015-12-31,6906.58,6920.8,6854.5,6911.76,231760937
2016-01-03,6911.76,6966.03,6905.6,6952.22,180006889
2016-01-04,6952.22,6975.7,6785.86,6788.13,248411901
2016-01-05,6788.13,6857.14,6705.72,6743.16,189796052
2016-01-06,6742.71,6742.71,6455.95,6517.71,245367085
2016-01-07,6516.1,6516.1,6190.91,6225.22,277708433
2016-01-10,6225.22,6265.27,6056.07,6090.86,262848971
2016-01-11,6090.86,6180.89,5968.63,6176.91,318250569
2016-01-12,6173.69,6173.69,6004.17,6068.75,312004894
2016-01-13,6068.75,6137.73,6023.79,6038.03,292842942
2016-01-14,6038.03,6038.03,5784.43,5838.13,316585186
2016-01-17,5834.91,5834.91,5397.14,5520.41,340368065
2016-01-18,5520.41,5576.23,5442.55,5525.12,478229976
2016-01-19,5525.93,5755.66,5525.93,5746.4,429468451
2016-01-20,5743.18,5743.18,5451.14,5459.84,455802086
2016-01-21,5459.84,5482.98,5348.61,5463.6,365110860
2016-01-24,5469.24,5833.8,5469.24,5611.65,403925831
2016-01-25,5611.65,5629.29,5560.64,5610.45,292269735
2016-01-26,5610.45,5639.95,5503.01,5637.31,338057858
2016-01-27,5638.12,5744.5,5638.12,5698.56,333061029
2016-01-28,5703.39,5882.52,5703.39,5879.98,400503511
2016-01-31,5882.39,6098.55,5882.39,5996.57,396747143
2016-02-01,5996.57,6012.16,5924.6,5985.72,323697068
2016-02-02,5985.72,5985.72,5871.88,5874.19,359120611
2016-02-03,5874.19,5928.52,5834.47,5927.36,315078048
2016-02-04,5929.77,6056.39,5929.77,5973.07,380304765
2016-02-07,5973.07,5973.07,5876.3,5895.79,277127399
2016-02-08,5895.79,5971.73,5885.21,5905.5,297540346
2016-02-09,5905.5,5921.72,5864.27,5873.64,343239119
2016-02-10,5872.84,5872.84,5820.81,5832.92,329232370
2016-02-11,5832.92,5835.13,5654.55,5660.86,351540108
2016-02-14,5660.86,5776.4,5550.98,5557.92,316252330
2016-02-15,5557.92,5708.5,5557.92,5691.25,317710532
2016-02-16,5691.8,5848.24,5691.8,5739.98,388083879
2016-02-17,5739.98,5811.32,5724.25,5801.65,318222060
2016-02-18,5801.65,5901.34,5800.45,5884.16,352563573
2016-02-21,5884.16,5917.99,5862.46,5880.61,309747089
2016-02-22,5881.41,5985.97,5881.41,5977.7,362626032
2016-02-23,5977.7,6023.68,5965.65,6023.08,345467425
2016-02-24,6023.08,6023.08,5929.93,5942.28,311525200
2016-02-25,5942.46,5995.63,5942.46,5975.94,271964801
2016-02-28,5975.94,6096.58,5975.94,6092.01,282624925
2016-02-29,6092.01,6155.65,6084.41,6092.5,381711066
2016-03-01,6093.31,6190.72,6093.31,6180.66,382373896
2016-03-02,6180.66,6223.33,6146.44,6170.16,338747375
2016-03-03,6170.16,6223.78,6164.5,6216.31,303945488
2016-03-06,6217.92,6398.97,6217.92,6396.36,418322177
2016-03-07,6396.36,6418.41,6362.87,6387.44,414463653
2016-03-08,6387.78,6452.71,6387.78,6430.87,419851203
2016-03-09,6430.87,6430.87,6343.92,6370.37,416642125
2016-03-10,6370.37,6432.09,6350.05,6354.48,334133957
2016-03-13,6354.48,6404.35,6354.48,6369.31,298409715
2016-03-14,6369.31,6385.5,6287.8,6288.3,330271834
2016-03-15,6288.3,6288.3,6202.17,6232.69,260660968
2016-03-16,6232.69,6306.97,6218.72,6305.78,273705115
2016-03-17,6306.58,6413.39,6306.58,6394.67,340549091
2016-03-20,6396.28,6501.06,6396.28,6482.35,366075714
2016-03-21,6482.35,6525.46,6465.55,6486.11,347309705
2016-03-22,6486.11,6515.34,6427.87,6481.68,369290840
2016-03-23,6481.68,6517.89,6458.22,6460.98,300731824
2016-03-24,6460.78,6460.78,6345.19,6350.9,298613657
2016-03-27,6350.9,6360.39,6238.46,6256.68,284305650
2016-03-28,6256.68,6321.71,6233.56,6268.71,243891765
2016-03-29,6268.35,6268.35,6141.98,6176.84,219852981
2016-03-30,6176.84,6222.97,6163.99,6215.65,220509797
2016-03-31,6215.65,6232.93,6153.55,6223.13,222637590
2016-04-03,6223.13,6223.13,6065.86,6126.12,215817125
2016-04-04,6126.12,6219.45,6117.57,6210.91,220091915
2016-04-05,6210.91,6210.91,6156.09,6201.09,243300781
2016-04-06,6201.09,6251.11,6195.39,6213.58,283347747
2016-04-07,6214.38,6273.34,6214.38,6258.11,246315926
2016-04-10,6258.11,6352.95,6257.13,6346.16,206719270
2016-04-11,6346.16,6346.16,6306.07,6311.58,289459599
2016-04-12,6311.58,6418.44,6296.67,6403.6,318891554
2016-04-13,6404.41,6447.64,6404.41,6442.04,325991626
2016-04-14,6442.04,6513.09,6435.18,6509.02,311141095
2016-04-17,6509.02,6531.2,6398.76,6412.37,329917760
2016-04-18,6412.37,6428.16,6309.61,6424.9,308016918
2016-04-19,6425.71,6534.91,6425.71,6531.9,347430941
2016-04-20,6531.9,6538.21,6482.59,6512.43,314887383
2016-04-21,6512.43,6597.18,6510.8,6587.68,418962343
2016-04-24,6587.68,6722.51,6587.11,6698.78,494996929
2016-04-25,6698.78,6875.69,6647.9,6868.09,600375164
2016-04-26,6868.09,6868.94,6749.82,6757.14,379671963
2016-04-27,6757.15,6824.23,6757.15,6820.3,396197055
2016-04-28,6820.3,6842.3,6794.83,6805.84,344291974
2016-05-01,6805.84,6840.82,6732.92,6754.23,344971351
2016-05-02,6754.23,6757.72,6675.17,6716.49,317584346
2016-05-03,6716.49,6737.35,6623.99,6638.15,346377366
2016-05-04,6638.15,6638.15,6574.22,6586.5,303110307
2016-05-05,6586.5,6672.08,6586.5,6656.41,318705563
2016-05-08,6656.41,6734.05,6656.41,6672.48,317036419
2016-05-09,6672.48,6694.91,6652.56,6693.91,284707207
2016-05-10,6693.91,6693.91,6639.55,6644.82,276616472
2016-05-11,6644.82,6679.97,6637,6654.2,272771058
2016-05-12,6654.2,6719.69,6651.41,6694.82,255251706
2016-05-15,6694.82,6750.41,6689.67,6692.6,248874627
2016-05-16,6692.6,6720.84,6664.42,6699.18,261493707
2016-05-17,6699.18,6775.98,6699.18,6739.79,307138527
2016-05-18,6739.79,6749.92,6727.77,6737.4,216975390
2016-05-19,6737.4,6737.4,6681.76,6695.26,237284015
2016-05-22,6695.26,6703.52,6628.38,6628.95,202491905
2016-05-23,6628.95,6633.6,6414.69,6425.23,305745645
2016-05-24,6425.23,6477.11,6399.71,6474.84,198159822
2016-05-25,6474.84,6555.82,6474.84,6516.49,201036634
2016-05-26,6516.49,6566.79,6474.36,6482.48,209527699
2016-05-29,6482.48,6491.29,6406.38,6428.39,166430815
2016-05-30,6428.39,6434.3,6349.09,6359.91,176678487
2016-05-31,6359.91,6448.59,6359.91,6448.42,154925829
2016-06-01,6448.42,6473.71,6425.55,6457.95,174643913
2016-06-02,6457.95,6493.26,6457.14,6488.79,173933742
2016-06-05,6488.79,6504.36,6409.51,6413.02,231626156
2016-06-06,6413.02,6479.47,6396.47,6477.07,169001520
2016-06-07,6477.07,6537.25,6476.69,6533.42,271709624
2016-06-08,6533.42,6630.88,6530.89,6604.96,362804269
2016-06-09,6604.96,6644.76,6587.58,6606.92,359932185
2016-06-12,6606.11,6606.11,6553.24,6570.89,223358886
2016-06-13,6570.89,6596.07,6550.95,6589.64,235977955
2016-06-14,6589.64,6626.58,6580.92,6626.58,243950004
2016-06-15,6626.58,6647.17,6564.65,6566.68,285739927
2016-06-16,6566.68,6572.71,6534.18,6542.64,200180278
2016-06-19,6542.64,6591.69,6539.41,6542.4,191934093
2016-06-20,6542.4,6572.74,6537.8,6558.92,171353192
2016-06-21,6558.92,6584.97,6549.7,6553.01,158332024
2016-06-22,6553.01,6585.61,6531.79,6532.42,176321764
2016-06-23,6532.42,6554.19,6521.3,6550.97,219120552
2016-06-26,6547.74,6547.74,6256.68,6478.6,365754928
2016-06-27,6478.6,6550.2,6461.32,6464.84,264868644
2016-06-28,6464.84,6495.6,6457,6480.32,315365974
2016-06-29,6480.33,6525.36,6480.33,6500.42,262890810
2016-06-30,6500.42,6528.69,6499.77,6499.88,272890225
2016-07-10,6499.88,6556.31,6494.47,6555.87,256704326
2016-07-11,6555.87,6584.7,6546.41,6570.34,256787598
2016-07-12,6570.34,6627.04,6570.34,6625.78,262916148
2016-07-13,6625.78,6694.05,6624.03,6691.23,331634150
2016-07-14,6691.23,6698.88,6653.64,6661.65,286972750
2016-07-17,6661.65,6698.13,6661.65,6680.79,195632436
2016-07-18,6680.79,6702.99,6658.04,6681.97,224643685
2016-07-19,6681.97,6686.63,6635.99,6646.86,203188615
2016-07-20,6646.86,6655.54,6622.36,6630.61,187449711
2016-07-21,6630.61,6648.1,6597.88,6601,210234526
2016-07-24,6601,6611.53,6519.67,6523.56,229368031
2016-07-25,6523.56,6532.81,6460.83,6516.08,217983850
2016-07-26,6516.08,6523.22,6457.34,6470.82,147392434
2016-07-27,6470.82,6475.99,6406.52,6431.58,183250591
2016-07-28,6431.58,6433.79,6321.39,6335.59,221611774
2016-07-31,6335.59,6352.27,6269.57,6302.17,197731928
2016-08-01,6302.17,6355.53,6302.17,6345.73,197360381
2016-08-02,6344.93,6344.93,6230.44,6268.13,276122867
2016-08-03,6268.13,6270.81,6226.43,6237.56,201270323
2016-08-04,6237.56,6278.48,6235.45,6246.45,191633943
2016-08-07,6246.45,6293.84,6244.03,6289.51,140077923
2016-08-08,6289.51,6321.32,6281.56,6319.3,196519817
2016-08-09,6319.3,6386.15,6309.02,6381.45,194592119
2016-08-10,6381.45,6396.17,6352.11,6354.59,163246813
2016-08-11,6354.59,6354.96,6321.84,6325.62,184487725
2016-08-14,6325.62,6384.51,6325.62,6374.29,180135962
2016-08-15,6374.29,6391.72,6349.86,6357.57,146162235
2016-08-16,6357.57,6370.78,6325.84,6328.55,160319630
2016-08-17,6328.55,6334.64,6216.27,6220.29,201884202
2016-08-18,6220.29,6244.25,6145.56,6227.03,178184353
2016-08-21,6227.03,6254.63,6201.85,6212.47,141149534
2016-08-22,6212.47,6212.47,6092.62,6109.77,144171597
2016-08-23,6109.77,6109.77,6063.4,6095.89,157289388
2016-08-24,6095.89,6107.61,6024.76,6027.89,177174819
2016-08-25,6027.09,6027.09,5910.55,5976.89,182605185
2016-08-28,5976.89,6077.06,5951.22,6071.41,166031599
2016-08-29,6071.41,6085.72,6051.17,6071.16,150772679
2016-08-30,6071.16,6138.04,6067.76,6129.59,145905805
2016-08-31,6129.59,6130.21,6079.51,6079.51,147212720
2016-09-01,6079.51,6082.96,5989.01,6021.81,192358172
2016-09-04,6021.99,6104.46,6021.99,6099.03,163087746
2016-09-05,6100.64,6218.52,6100.64,6204.08,245860124
2016-09-06,6204.08,6238.27,6174.48,6190.35,137969831
2016-09-07,6190.35,6198.4,6123.99,6139.38,138428370
2016-09-08,6139.38,6181.62,6136.49,6176.53,121944636
2016-09-18,6176.53,6176.53,6055.95,6060.07,96112301
2016-09-19,6060.07,6086.67,5911.99,5935.96,178932541
2016-09-20,5935.96,5947.27,5868.91,5925.14,156392830
2016-09-21,5925.14,5956.45,5911.71,5948.92,127686308
2016-09-25,5948.92,5958.22,5879.91,5913,130929245
2016-09-26,5913.37,5981.15,5913.37,5956.59,123469553
2016-09-27,5956.23,5956.23,5718.54,5730.69,287212861
2016-09-28,5730.69,5745.9,5440.7,5534.43,325016222
2016-09-29,5534.43,5639.9,5477.9,5623.34,288320341
2016-10-02,5623.34,5655.2,5434.64,5448.2,176948141
2016-10-03,5448.2,5472.25,5327.49,5416.47,271950539
2016-10-04,5416.47,5528.33,5414.68,5525.7,213089642
2016-10-05,5525.7,5592.81,5503.92,5585.11,287128614
2016-10-06,5585.11,5656.65,5576.57,5631.26,210151213
2016-10-09,5631.26,5663.46,5498.01,5506.78,193715266
2016-10-10,5506.78,5574.89,5451.74,5574.22,192902151
2016-10-11,5574.22,5679.56,5568.6,5655.61,241095737
2016-10-12,5655.61,5721.78,5637.95,5692.66,213270993
2016-10-13,5692.66,5754.31,5681.84,5693.96,275516631
2016-10-16,5693.96,5695.34,5612.58,5632.69,151168495
2016-10-17,5632.69,5636.1,5556.32,5564.67,153271279
2016-10-18,5564.67,5567.7,5423.39,5460.94,172156918
2016-10-19,5460.94,5523.28,5455.27,5522.57,177703324
2016-10-20,5524.01,5685.29,5524.01,5651.8,279670191
2016-10-23,5651.8,5742.1,5651.8,5739.92,275639321
2016-10-24,5739.92,5807.65,5727.39,5796.85,265187621
2016-10-25,5796.85,5887.03,5792.02,5882.44,202636539
2016-10-26,5882.44,5915.96,5820.64,5884.99,243064936
2016-10-27,5884.99,5940.04,5860.35,5936.3,193901753
2016-10-30,5936.3,5995.29,5914.75,5977.98,206935779
2016-10-31,5977.98,6017.46,5964.5,6012.22,193045335
2016-11-01,6012.22,6025.04,5976.72,5997.03,219207501
2016-11-02,5997.03,6011.87,5959.18,5989.62,252680513
2016-11-03,5989.62,6061.6,5976.82,6060.46,201206627
2016-11-06,6060.46,6109.55,6028.1,6106.31,220259829
2016-11-07,6106.31,6199.24,6105.88,6197.68,250213181
2016-11-08,6197.68,6374.27,6194.42,6327.79,361869154
2016-11-09,6327.79,6392.17,6140.97,6379.62,461387391
2016-11-10,6379.62,6550.61,6379.62,6528.05,420767904
2016-11-13,6528.05,6669.5,6525.52,6663.31,368801305
2016-11-14,6663.31,6691.44,6613.94,6631.15,455201037
2016-11-15,6631.15,6639.11,6346.44,6492.86,376213116
2016-11-16,6493.38,6665.66,6493.38,6647.75,342685422
2016-11-17,6647.75,6665.97,6590.3,6628.88,301447325
2016-11-20,6628.88,6658.46,6553.4,6570.49,240253049
2016-11-21,6570.49,6603.63,6477.35,6496.74,240305444
2016-11-22,6496.74,6607.35,6496.44,6601.59,364642525
2016-11-23,6601.59,6803.2,6600.79,6796.13,475901624
2016-11-24,6796.13,6897.66,6754.93,6796.75,489427099
2016-11-27,6796.75,6860.2,6747.62,6843.78,238169607
2016-11-28,6843.78,6913.07,6832.84,6903.85,339783999
2016-11-29,6903.85,6951.93,6889.57,6896.83,349735034
2016-11-30,6896.83,7025.27,6896.83,7000.18,408290745
2016-12-01,7001.79,7117.63,7001.79,7093.66,401364542
2016-12-04,7093.66,7204.66,7092.85,7130.34,417763499
2016-12-05,7130.34,7130.72,7027.76,7106.22,324058210
2016-12-06,7106.22,7160.6,7098.87,7155.2,471160649
2016-12-07,7155.2,7168.51,7118.23,7124.1,447881199
2016-12-08,7124.1,7144.94,7110.95,7118,301409336
2016-12-11,7118,7209.45,7118,7197.87,372975252
2016-12-12,7197.87,7234.51,7151.25,7162.38,486300633
2016-12-13,7162.38,7162.74,7082.81,7108.44,274875823
2016-12-14,7108.44,7125.65,7050.49,7066.04,273597309
2016-12-15,7066.04,7106.47,7040.78,7090.91,262509611
2016-12-18,7090.91,7142.38,7090.91,7137.62,242503546
2016-12-19,7137.62,7139.19,7061.54,7076.88,263927812
2016-12-20,7076.88,7076.88,7001.97,7031.11,253698033
2016-12-21,7031.11,7061.52,7022.23,7056.71,184671496
2016-12-22,7056.71,7094.62,7046.75,7087.76,224777502
2016-12-25,7087.76,7206.72,7087.76,7190.95,314140868
2016-12-26,7190.95,7213.55,7160.78,7166.36,243621310
2016-12-27,7166.36,7263.72,7160.1,7257.17,349644726
2016-12-28,7257.17,7279.2,7238.54,7240.66,316708600
2016-12-29,7240.66,7246.86,7187.54,7210.43,313237588
2017-01-01,7210.43,7250.19,7207.65,7237.95,264319557
2017-01-02,7237.95,7290.33,7224.77,7247.34,323128265
2017-01-03,7247.34,7260.37,7209.51,7250.76,289204386
2017-01-04,7250.76,7254.61,7182.79,7198.11,257934782
2017-01-05,7198.11,7224.5,7176.32,7198.73,237562318
2017-01-08,7198.73,7212.04,7130.25,7138.86,202464022
2017-01-09,7138.86,7144.99,7030.4,7081.71,247764884
2017-01-10,7081.71,7081.71,6998.25,7008.03,224451647
2017-01-11,7008.03,7017.2,6891.74,6894.65,224336609
2017-01-12,6894.65,6944.66,6885.06,6921.77,191133080
2017-01-15,6921.77,6945.49,6901.62,6930.92,185852754
2017-01-16,6930.63,6930.63,6800.83,6823.63,230975389
2017-01-17,6823.63,6877.73,6745.13,6873.53,209887805
2017-01-18,6873.53,6898.13,6840.67,6853.45,246181733
2017-01-19,6853.45,6883.19,6844.46,6875.87,236364227
2017-01-22,6875.87,6904.71,6811.07,6898.93,279251588
2017-01-23,6898.93,7016.03,6898.93,7013.18,311873804
2017-01-24,7013.18,7106.06,7012.83,7091.88,283415945
2017-01-25,7091.88,7154.02,7083.71,7128.12,261855952
2017-01-26,7128.12,7172.94,7121.16,7134.88,250711216
2017-01-29,7134.88,7192.63,7121.19,7183.25,208149033
2017-01-30,7183.25,7190,7129.64,7132.39,229854220
2017-01-31,7132.39,7132.39,7078.41,7101.86,200091103
2017-02-01,7101.86,7119.98,7086.21,7100.93,240444556
2017-02-02,7100.93,7134.35,7088.96,7098.64,209832619
2017-02-05,7098.64,7119.58,7034.75,7046.38,165021587
2017-02-06,7046.38,7063.63,7012.33,7062.35,198398903
2017-02-07,7062.35,7071.05,7024.39,7038.62,213046715
2017-02-08,7038.62,7040.26,6954.14,6967.4,236982147
2017-02-09,6967.4,6986.16,6942.2,6969.26,178696516
2017-02-12,6969.26,7049.7,6969.26,7021.57,178361385
2017-02-13,7021.57,7062.59,7017.54,7059.55,204654320
2017-02-14,7059.55,7063.94,7021.7,7032.65,193547244
2017-02-15,7032.65,7077.39,7020.96,7073.69,187816678
2017-02-16,7073.69,7140.44,7073.53,7131.27,208407932
2017-02-19,7131.27,7175.29,7129.02,7140.18,200425148
2017-02-20,7140.18,7142.49,7068.12,7071.9,204499577
2017-02-21,7071.9,7079.15,7017.33,7057.79,207565229
2017-02-22,7057.79,7110.14,7057.77,7062.85,204857609
2017-02-23,7062.85,7074.25,7029.83,7046.17,195657066
2017-02-26,7046.17,7073.07,7039.6,7049.54,195503247
2017-02-27,7049.54,7054.57,6966.07,6969.3,271967653
2017-02-28,6969.3,6973.18,6913.22,6972.39,215745194
2017-03-01,6972.39,6996.18,6950.57,6966.53,176856362
2017-03-02,6966.53,7024.31,6966.53,7016.66,259045652
2017-03-05,7016.66,7024.65,6961.33,6967.97,205363317
2017-03-06,6967.97,6976.44,6938.1,6976.35,153227624
2017-03-07,6976.35,7011.66,6973.91,6993.13,176946948
2017-03-08,6993.13,6998.35,6957.31,6970.84,156819823
2017-03-09,6970.1,6970.1,6884.27,6916.84,227475384
2017-03-12,6916.84,6921.5,6827.51,6834.06,166104254
2017-03-13,6834.06,6850.13,6781.78,6787.8,196793483
2017-03-14,6787.8,6792.88,6709.9,6790.71,213868646
2017-03-15,6790.71,6846.32,6788.64,6835.76,186285528
2017-03-16,6835.76,6928.76,6835,6921.6,187476623
2017-03-19,6921.6,6964.35,6912.25,6952.63,159971693
2017-03-20,6952.63,6952.81,6917.19,6919.25,159688745
2017-03-21,6919.25,6957.71,6902.49,6912.78,155562454
